docIdx	label
A10936	talk.religion.misc
A10937	talk.religion.misc
A10938	talk.religion.misc
A10939	talk.religion.misc
A1094	comp.os.ms-windows.misc
A10940	talk.religion.misc
A10941	talk.religion.misc
A10942	talk.religion.misc
A10943	talk.religion.misc
A10944	talk.religion.misc
A10945	talk.religion.misc
A10946	talk.religion.misc
A10947	talk.religion.misc
A10948	talk.religion.misc
A10949	talk.religion.misc
A1095	comp.os.ms-windows.misc
A10950	talk.religion.misc
A10951	talk.religion.misc
A10952	talk.religion.misc
A10953	talk.religion.misc
A10954	talk.religion.misc
A10955	talk.religion.misc
A10956	talk.religion.misc
A10957	talk.religion.misc
A10958	talk.religion.misc
A10959	talk.religion.misc
A1096	comp.os.ms-windows.misc
A10960	talk.religion.misc
A10961	talk.religion.misc
A10962	talk.religion.misc
A10963	talk.religion.misc
A10964	talk.religion.misc
A10965	talk.religion.misc
A10966	talk.religion.misc
A10967	talk.religion.misc
A10968	talk.religion.misc
A10969	talk.religion.misc
A1097	comp.os.ms-windows.misc
A10970	talk.religion.misc
A10971	talk.religion.misc
A10972	talk.religion.misc
A10973	talk.religion.misc
A10974	talk.religion.misc
A10975	talk.religion.misc
A10976	talk.religion.misc
A10977	talk.religion.misc
A10978	talk.religion.misc
A10979	talk.religion.misc
A1098	comp.os.ms-windows.misc
A10980	talk.religion.misc
A10981	talk.religion.misc
A10982	talk.religion.misc
A10983	talk.religion.misc
A10984	talk.religion.misc
A10985	talk.religion.misc
A10986	talk.religion.misc
A10987	talk.religion.misc
A10988	talk.religion.misc
A10989	talk.religion.misc
A1099	comp.os.ms-windows.misc
A10990	talk.religion.misc
A10991	talk.religion.misc
A10992	talk.religion.misc
A10993	talk.religion.misc
A10994	talk.religion.misc
A10995	talk.religion.misc
A10996	talk.religion.misc
A10997	talk.religion.misc
A10998	talk.religion.misc
A10999	talk.religion.misc
A11	alt.atheism
A110	alt.atheism
A1100	comp.os.ms-windows.misc
A11000	talk.religion.misc
A11001	talk.religion.misc
A11002	talk.religion.misc
A11003	talk.religion.misc
A11004	talk.religion.misc
A11005	talk.religion.misc
A11006	talk.religion.misc
A11007	talk.religion.misc
A11008	talk.religion.misc
A11009	talk.religion.misc
A1101	comp.os.ms-windows.misc
A11010	talk.religion.misc
A11011	talk.religion.misc
A11012	talk.religion.misc
A11013	talk.religion.misc
A11014	talk.religion.misc
A11015	talk.religion.misc
A11016	talk.religion.misc
A11017	talk.religion.misc
A11018	talk.religion.misc
A11019	talk.religion.misc
A1102	comp.os.ms-windows.misc
A11020	talk.religion.misc
A11021	talk.religion.misc
A11022	talk.religion.misc
A11023	talk.religion.misc
A11024	talk.religion.misc
A11025	talk.religion.misc
A11026	talk.religion.misc
A11027	talk.religion.misc
A11028	talk.religion.misc
A11029	talk.religion.misc
A1103	comp.os.ms-windows.misc
A11030	talk.religion.misc
A11031	talk.religion.misc
A11032	talk.religion.misc
A11033	talk.religion.misc
A11034	talk.religion.misc
A11035	talk.religion.misc
A11036	talk.religion.misc
A11037	talk.religion.misc
A11038	talk.religion.misc
A11039	talk.religion.misc
A1104	comp.os.ms-windows.misc
A11040	talk.religion.misc
A11041	talk.religion.misc
A11042	talk.religion.misc
A11043	talk.religion.misc
A11044	talk.religion.misc
A11045	talk.religion.misc
A11046	talk.religion.misc
A11047	talk.religion.misc
A11048	talk.religion.misc
A11049	talk.religion.misc
A1105	comp.os.ms-windows.misc
A11050	talk.religion.misc
A11051	talk.religion.misc
A11052	talk.religion.misc
A11053	talk.religion.misc
A11054	talk.religion.misc
A11055	talk.religion.misc
A11056	talk.religion.misc
A11057	talk.religion.misc
A11058	talk.religion.misc
A11059	talk.religion.misc
A1106	comp.os.ms-windows.misc
A11060	talk.religion.misc
A11061	talk.religion.misc
A11062	talk.religion.misc
A11063	talk.religion.misc
A11064	talk.religion.misc
A11065	talk.religion.misc
A11066	talk.religion.misc
A11067	talk.religion.misc
A11068	talk.religion.misc
A11069	talk.religion.misc
A1107	comp.os.ms-windows.misc
A11070	talk.religion.misc
A11071	talk.religion.misc
A11072	talk.religion.misc
A11073	talk.religion.misc
A11074	talk.religion.misc
A11075	talk.religion.misc
A11076	talk.religion.misc
A11077	talk.religion.misc
A11078	talk.religion.misc
A11079	talk.religion.misc
A1108	comp.os.ms-windows.misc
A11080	talk.religion.misc
A11081	talk.religion.misc
A11082	talk.religion.misc
A11083	talk.religion.misc
A11084	talk.religion.misc
A11085	talk.religion.misc
A11086	talk.religion.misc
A11087	talk.religion.misc
A11088	talk.religion.misc
A11089	talk.religion.misc
A1109	comp.os.ms-windows.misc
A11090	talk.religion.misc
A11091	talk.religion.misc
A11092	talk.religion.misc
A11093	talk.religion.misc
A11094	talk.religion.misc
A11095	talk.religion.misc
A11096	talk.religion.misc
A11097	talk.religion.misc
A11098	talk.religion.misc
A11099	talk.religion.misc
A111	alt.atheism
A1110	comp.os.ms-windows.misc
A11100	talk.religion.misc
A11101	talk.religion.misc
A11102	talk.religion.misc
A11103	talk.religion.misc
A11104	talk.religion.misc
A11105	talk.religion.misc
A11106	talk.religion.misc
A11107	talk.religion.misc
A11108	talk.religion.misc
A11109	talk.religion.misc
A1111	comp.os.ms-windows.misc
A11110	talk.religion.misc
A11111	talk.religion.misc
A11112	talk.religion.misc
A11113	talk.religion.misc
A11114	talk.religion.misc
A11115	talk.religion.misc
A11116	talk.religion.misc
A11117	talk.religion.misc
A11118	talk.religion.misc
A11119	talk.religion.misc
A1112	comp.os.ms-windows.misc
A11120	talk.religion.misc
A11121	talk.religion.misc
A11122	talk.religion.misc
A11123	talk.religion.misc
A11124	talk.religion.misc
A11125	talk.religion.misc
A11126	talk.religion.misc
A11127	talk.religion.misc
A11128	talk.religion.misc
A11129	talk.religion.misc
A1113	comp.os.ms-windows.misc
A11130	talk.religion.misc
A11131	talk.religion.misc
A11132	talk.religion.misc
A11133	talk.religion.misc
A11134	talk.religion.misc
A11135	talk.religion.misc
A11136	talk.religion.misc
A11137	talk.religion.misc
A11138	talk.religion.misc
A11139	talk.religion.misc
A1114	comp.os.ms-windows.misc
A11140	talk.religion.misc
A11141	talk.religion.misc
A11142	talk.religion.misc
A11143	talk.religion.misc
A11144	talk.religion.misc
A11145	talk.religion.misc
A11146	talk.religion.misc
A11147	talk.religion.misc
A11148	talk.religion.misc
A11149	talk.religion.misc
A1115	comp.os.ms-windows.misc
A11150	talk.religion.misc
A11151	talk.religion.misc
A11152	talk.religion.misc
A11153	talk.religion.misc
A11154	talk.religion.misc
A11155	talk.religion.misc
A11156	talk.religion.misc
A11157	talk.religion.misc
A11158	talk.religion.misc
A11159	talk.religion.misc
A1116	comp.os.ms-windows.misc
A11160	talk.religion.misc
A11161	talk.religion.misc
A11162	talk.religion.misc
A11163	talk.religion.misc
A11164	talk.religion.misc
A11165	talk.religion.misc
A11166	talk.religion.misc
A11167	talk.religion.misc
A11168	talk.religion.misc
A11169	talk.religion.misc
A1117	comp.os.ms-windows.misc
A11170	talk.religion.misc
A11171	talk.religion.misc
A11172	talk.religion.misc
A11173	talk.religion.misc
A11174	talk.religion.misc
A11175	talk.religion.misc
A11176	talk.religion.misc
A11177	talk.religion.misc
A11178	talk.religion.misc
A11179	talk.religion.misc
A1118	comp.os.ms-windows.misc
A11180	talk.religion.misc
A11181	talk.religion.misc
A11182	talk.religion.misc
A11183	talk.religion.misc
A11184	talk.religion.misc
A11185	talk.religion.misc
A11186	talk.religion.misc
A11187	talk.religion.misc
A11188	talk.religion.misc
A11189	talk.religion.misc
A1119	comp.os.ms-windows.misc
A11190	talk.religion.misc
A11191	talk.religion.misc
A11192	talk.religion.misc
A11193	talk.religion.misc
A11194	talk.religion.misc
A11195	talk.religion.misc
A11196	talk.religion.misc
A11197	talk.religion.misc
A11198	talk.religion.misc
A11199	talk.religion.misc
A112	alt.atheism
A1120	comp.os.ms-windows.misc
A11200	talk.religion.misc
A11201	talk.religion.misc
A11202	talk.religion.misc
A11203	talk.religion.misc
A11204	talk.religion.misc
A11205	talk.religion.misc
A11206	talk.religion.misc
A11207	talk.religion.misc
A11208	talk.religion.misc
A11209	talk.religion.misc
A1121	comp.os.ms-windows.misc
A11210	talk.religion.misc
A11211	talk.religion.misc
A11212	talk.religion.misc
A11213	talk.religion.misc
A11214	talk.religion.misc
A11215	talk.religion.misc
A11216	talk.religion.misc
A11217	talk.religion.misc
A11218	talk.religion.misc
A11219	talk.religion.misc
A1122	comp.os.ms-windows.misc
A11220	talk.religion.misc
A11221	talk.religion.misc
A11222	talk.religion.misc
A11223	talk.religion.misc
A11224	talk.religion.misc
A11225	talk.religion.misc
A11226	talk.religion.misc
A11227	talk.religion.misc
A11228	talk.religion.misc
A11229	talk.religion.misc
A1123	comp.os.ms-windows.misc
A11230	talk.religion.misc
A11231	talk.religion.misc
A11232	talk.religion.misc
A11233	talk.religion.misc
A11234	talk.religion.misc
A11235	talk.religion.misc
A11236	talk.religion.misc
A11237	talk.religion.misc
A11238	talk.religion.misc
A11239	talk.religion.misc
A1124	comp.os.ms-windows.misc
A11240	talk.religion.misc
A11241	talk.religion.misc
A11242	talk.religion.misc
A11243	talk.religion.misc
A11244	talk.religion.misc
A11245	talk.religion.misc
A11246	talk.religion.misc
A11247	talk.religion.misc
A11248	talk.religion.misc
A11249	talk.religion.misc
A1125	comp.os.ms-windows.misc
A11250	talk.religion.misc
A11251	talk.religion.misc
A11252	talk.religion.misc
A11253	talk.religion.misc
A11254	talk.religion.misc
A11255	talk.religion.misc
A11256	talk.religion.misc
A11257	talk.religion.misc
A11258	talk.religion.misc
A11259	talk.religion.misc
A1126	comp.os.ms-windows.misc
A11260	talk.religion.misc
A11261	talk.religion.misc
A11262	talk.religion.misc
A11263	talk.religion.misc
A11264	talk.religion.misc
A11265	talk.religion.misc
A11266	talk.religion.misc
A11267	talk.religion.misc
A11268	talk.religion.misc
A11269	talk.religion.misc
A1127	comp.os.ms-windows.misc
A1128	comp.os.ms-windows.misc
A1129	comp.os.ms-windows.misc
A113	alt.atheism
A1130	comp.os.ms-windows.misc
A1131	comp.os.ms-windows.misc
A1132	comp.os.ms-windows.misc
A1133	comp.os.ms-windows.misc
A1134	comp.os.ms-windows.misc
A1135	comp.os.ms-windows.misc
A1136	comp.os.ms-windows.misc
A1137	comp.os.ms-windows.misc
A1138	comp.os.ms-windows.misc
A1139	comp.os.ms-windows.misc
A114	alt.atheism
A1140	comp.os.ms-windows.misc
A1141	comp.os.ms-windows.misc
A1142	comp.os.ms-windows.misc
A1143	comp.os.ms-windows.misc
A1144	comp.os.ms-windows.misc
A1145	comp.os.ms-windows.misc
A1146	comp.os.ms-windows.misc
A1147	comp.os.ms-windows.misc
A1148	comp.os.ms-windows.misc
A1149	comp.os.ms-windows.misc
A115	alt.atheism
A1150	comp.os.ms-windows.misc
A1151	comp.os.ms-windows.misc
A1152	comp.os.ms-windows.misc
A1153	comp.os.ms-windows.misc
A1154	comp.os.ms-windows.misc
A1155	comp.os.ms-windows.misc
A1156	comp.os.ms-windows.misc
A1157	comp.os.ms-windows.misc
A1158	comp.os.ms-windows.misc
A1159	comp.os.ms-windows.misc
A116	alt.atheism
A1160	comp.os.ms-windows.misc
A1161	comp.os.ms-windows.misc
A1162	comp.os.ms-windows.misc
A1163	comp.os.ms-windows.misc
A1164	comp.os.ms-windows.misc
A1165	comp.os.ms-windows.misc
A1166	comp.os.ms-windows.misc
A1167	comp.os.ms-windows.misc
A1168	comp.os.ms-windows.misc
A1169	comp.os.ms-windows.misc
A117	alt.atheism
A1170	comp.os.ms-windows.misc
A1171	comp.os.ms-windows.misc
A1172	comp.os.ms-windows.misc
A1173	comp.os.ms-windows.misc
A1174	comp.os.ms-windows.misc
A1175	comp.os.ms-windows.misc
A1176	comp.os.ms-windows.misc
A1177	comp.os.ms-windows.misc
A1178	comp.os.ms-windows.misc
A1179	comp.os.ms-windows.misc
A118	alt.atheism
A1180	comp.os.ms-windows.misc
A1181	comp.os.ms-windows.misc
A1182	comp.os.ms-windows.misc
A1183	comp.os.ms-windows.misc
A1184	comp.os.ms-windows.misc
A1185	comp.os.ms-windows.misc
A1186	comp.os.ms-windows.misc
A1187	comp.os.ms-windows.misc
A1188	comp.os.ms-windows.misc
A1189	comp.os.ms-windows.misc
A119	alt.atheism
A1190	comp.os.ms-windows.misc
A1191	comp.os.ms-windows.misc
A1192	comp.os.ms-windows.misc
A1193	comp.os.ms-windows.misc
A1194	comp.os.ms-windows.misc
A1195	comp.os.ms-windows.misc
A1196	comp.os.ms-windows.misc
A1197	comp.os.ms-windows.misc
A1198	comp.os.ms-windows.misc
A1199	comp.os.ms-windows.misc
A12	alt.atheism
A120	alt.atheism
A1200	comp.os.ms-windows.misc
A1201	comp.os.ms-windows.misc
A1202	comp.os.ms-windows.misc
A1203	comp.os.ms-windows.misc
A1204	comp.os.ms-windows.misc
A1205	comp.os.ms-windows.misc
A1206	comp.os.ms-windows.misc
A1207	comp.os.ms-windows.misc
A1208	comp.os.ms-windows.misc
A1209	comp.os.ms-windows.misc
A121	alt.atheism
A1210	comp.os.ms-windows.misc
A1211	comp.os.ms-windows.misc
A1212	comp.os.ms-windows.misc
A1213	comp.os.ms-windows.misc
A1214	comp.os.ms-windows.misc
A1215	comp.os.ms-windows.misc
A1216	comp.os.ms-windows.misc
A1217	comp.os.ms-windows.misc
A1218	comp.os.ms-windows.misc
A1219	comp.os.ms-windows.misc
A122	alt.atheism
A1220	comp.os.ms-windows.misc
A1221	comp.os.ms-windows.misc
A1222	comp.os.ms-windows.misc
A1223	comp.os.ms-windows.misc
A1224	comp.os.ms-windows.misc
A1225	comp.os.ms-windows.misc
A1226	comp.os.ms-windows.misc
A1227	comp.os.ms-windows.misc
A1228	comp.os.ms-windows.misc
A1229	comp.os.ms-windows.misc
A123	alt.atheism
A1230	comp.os.ms-windows.misc
A1231	comp.os.ms-windows.misc
A1232	comp.os.ms-windows.misc
A1233	comp.os.ms-windows.misc
A1234	comp.os.ms-windows.misc
A1235	comp.os.ms-windows.misc
A1236	comp.os.ms-windows.misc
A1237	comp.os.ms-windows.misc
A1238	comp.os.ms-windows.misc
A1239	comp.os.ms-windows.misc
A124	alt.atheism
A1240	comp.os.ms-windows.misc
A1241	comp.os.ms-windows.misc
A1242	comp.os.ms-windows.misc
A1243	comp.os.ms-windows.misc
A1244	comp.os.ms-windows.misc
A1245	comp.os.ms-windows.misc
A1246	comp.os.ms-windows.misc
A1247	comp.os.ms-windows.misc
A1248	comp.os.ms-windows.misc
A1249	comp.os.ms-windows.misc
A125	alt.atheism
A1250	comp.os.ms-windows.misc
A1251	comp.os.ms-windows.misc
A1252	comp.os.ms-windows.misc
A1253	comp.os.ms-windows.misc
A1254	comp.os.ms-windows.misc
A1255	comp.os.ms-windows.misc
A1256	comp.os.ms-windows.misc
A1257	comp.os.ms-windows.misc
A1258	comp.os.ms-windows.misc
A1259	comp.os.ms-windows.misc
A126	alt.atheism
A1260	comp.os.ms-windows.misc
A1261	comp.os.ms-windows.misc
A1262	comp.os.ms-windows.misc
A1263	comp.os.ms-windows.misc
A1264	comp.os.ms-windows.misc
A1265	comp.os.ms-windows.misc
A1266	comp.os.ms-windows.misc
A1267	comp.os.ms-windows.misc
A1268	comp.os.ms-windows.misc
A1269	comp.os.ms-windows.misc
A127	alt.atheism
A1270	comp.os.ms-windows.misc
A1271	comp.os.ms-windows.misc
A1272	comp.os.ms-windows.misc
A1273	comp.os.ms-windows.misc
A1274	comp.os.ms-windows.misc
A1275	comp.os.ms-windows.misc
A1276	comp.os.ms-windows.misc
A1277	comp.os.ms-windows.misc
A1278	comp.os.ms-windows.misc
A1279	comp.os.ms-windows.misc
A128	alt.atheism
A1280	comp.os.ms-windows.misc
A1281	comp.os.ms-windows.misc
A1282	comp.os.ms-windows.misc
A1283	comp.os.ms-windows.misc
A1284	comp.os.ms-windows.misc
A1285	comp.os.ms-windows.misc
A1286	comp.os.ms-windows.misc
A1287	comp.os.ms-windows.misc
A1288	comp.os.ms-windows.misc
A1289	comp.os.ms-windows.misc
A129	alt.atheism
A1290	comp.os.ms-windows.misc
A1291	comp.os.ms-windows.misc
A1292	comp.os.ms-windows.misc
A1293	comp.os.ms-windows.misc
A1294	comp.os.ms-windows.misc
A1295	comp.os.ms-windows.misc
A1296	comp.os.ms-windows.misc
A1297	comp.os.ms-windows.misc
A1298	comp.os.ms-windows.misc
A1299	comp.os.ms-windows.misc
A13	alt.atheism
A130	alt.atheism
A1300	comp.os.ms-windows.misc
A1301	comp.os.ms-windows.misc
A1302	comp.os.ms-windows.misc
